system_id	protein_symbol	swiss_prot_ac	tf_type	gene_symbol	entrez_gene_id	pathway
HsTF002401	Pre-mRNA-processing factor 19	Q9UMS4	beta-	PRPF19	27339	http://www.genome.jp/dbget-bin/www_bget?hsa:27339
HsTF002402	Pre-mRNA-processing factor 39	Q86UA1	beta-	PRPF39	55015	http://www.genome.jp/dbget-bin/www_bget?hsa:55015
HsTF002403	U4/U6 small nuclear ribonucleoprotein Prp4	O43172	beta-	PRPF4	9128	http://www.genome.jp/dbget-bin/www_bget?hsa:9128
HsTF002404	Pre-mRNA-processing factor 40 homolog A	O75400	beta-	PRPF40A	55660	http://www.genome.jp/dbget-bin/www_bget?hsa:55660
HsTF002405	Pre-mRNA-processing factor 40 homolog B	Q6NWY9	beta-	PRPF40B	25766	http://www.genome.jp/dbget-bin/www_bget?hsa:25766
HsTF002406	Pre-mRNA-processing factor 6	O94906	beta-	PRPF6	24148	http://www.genome.jp/dbget-bin/www_bget?hsa:24148
HsTF002407	Proline-rich protein 12	Q9ULL5	beta-	PRR12	57479	http://www.genome.jp/dbget-bin/www_bget?hsa:57479
HsTF002408	Proline-rich protein 3	P79522	beta-	PRR3	80742	http://www.genome.jp/dbget-bin/www_bget?hsa:80742
HsTF002409	Paired mesoderm homeobox protein 1	P54821	Helix	PRRX1	5396	http://www.genome.jp/dbget-bin/www_bget?hsa:5396
HsTF002410	Paired mesoderm homeobox protein 2	Q99811	Helix	PRRX2	51450	http://www.genome.jp/dbget-bin/www_bget?hsa:51450
HsTF002411	Cytohesin-1	Q15438	beta-	PSCD1	9267	http://www.genome.jp/dbget-bin/www_bget?hsa:9267
HsTF002412	Cytohesin-2	Q99418	beta-	PSCD2	9266	http://www.genome.jp/dbget-bin/www_bget?hsa:9266
HsTF002413	Cytohesin-3	O43739	beta-	PSCD3	9265	http://www.genome.jp/dbget-bin/www_bget?hsa:9265
HsTF002414	Cytohesin-4	Q9UIA0	beta-	PSCD4	27128	http://www.genome.jp/dbget-bin/www_bget?hsa:27128
HsTF002415	PH and SEC7 domain-containing protein 3	Q9NYI0	beta-	PSD3	23362	http://www.genome.jp/dbget-bin/www_bget?hsa:23362
HsTF002416	PH and SEC7 domain-containing protein 4	Q8NDX1	beta-	PSD4	23550	http://www.genome.jp/dbget-bin/www_bget?hsa:23550
HsTF002417	PC4 and SFRS1-interacting protein	O75475	beta-	PSIP1	11168	http://www.genome.jp/dbget-bin/www_bget?hsa:11168
HsTF002418	26S proteasome non-ATPase regulatory subunit 10	O75832	beta-	PSMD10	5716	http://www.genome.jp/dbget-bin/www_bget?hsa:5716
HsTF002419	26S proteasome non-ATPase regulatory subunit 11	O00231	Helix	PSMD11	5717	http://www.genome.jp/dbget-bin/www_bget?hsa:5717
HsTF002420	26S proteasome non-ATPase regulatory subunit 12	O00232	Helix	PSMD12	5718	http://www.genome.jp/dbget-bin/www_bget?hsa:5718
HsTF002421	26S proteasome non-ATPase regulatory subunit 13	Q9UNM6	beta-	PSMD13	5719	http://www.genome.jp/dbget-bin/www_bget?hsa:5719
HsTF002422	26S proteasome non-ATPase regulatory subunit 14	O00487	beta-	PSMD14	10213	http://www.genome.jp/dbget-bin/www_bget?hsa:10213
HsTF002423	26S proteasome non-ATPase regulatory subunit 3	O43242	beta-	PSMD3	5709	http://www.genome.jp/dbget-bin/www_bget?hsa:5709
HsTF002424	26S proteasome non-ATPase regulatory subunit 4	P55036	beta-	PSMD4	5710	http://www.genome.jp/dbget-bin/www_bget?hsa:5710
HsTF002425	26S proteasome non-ATPase regulatory subunit 6	Q15008	beta-	PSMD6	9861	http://www.genome.jp/dbget-bin/www_bget?hsa:9861
HsTF002426	26S proteasome non-ATPase regulatory subunit 7	P51665	beta-	PSMD7	5713	http://www.genome.jp/dbget-bin/www_bget?hsa:5713
HsTF002427	Proteasome activator complex subunit 4	Q14997	beta-	PSME4	23198	http://www.genome.jp/dbget-bin/www_bget?hsa:23198
HsTF002428	Paraspeckle component 1	Q8WXF1	beta-	PSPC1	55269	http://www.genome.jp/dbget-bin/www_bget?hsa:55269
HsTF002429	Persephin precursor	O60542	beta-	PSPN	5623	http://www.genome.jp/dbget-bin/www_bget?hsa:5623
HsTF002430	Polypyrimidine tract-binding protein 1	P26599	beta-	PTBP1	5725	http://www.genome.jp/dbget-bin/www_bget?hsa:5725
HsTF002431	Polypyrimidine tract-binding protein 2	Q9UKA9	beta-	PTBP2	58155	http://www.genome.jp/dbget-bin/www_bget?hsa:58155
HsTF002432	Pancreas transcription factor 1 subunit alpha	Q7RTS3	Basic	PTF1A	256297	http://www.genome.jp/dbget-bin/www_bget?hsa:256297
HsTF002433	Glutathione-requiring prostaglandin D synthase	O60760	beta-	PTGDS2	27306	http://www.genome.jp/dbget-bin/www_bget?hsa:27306
HsTF002434	Prostaglandin E synthase 2	Q9H7Z7	beta-	PTGES2	80142	http://www.genome.jp/dbget-bin/www_bget?hsa:80142
HsTF002435	Tyrosine-protein phosphatase non-receptor type 1	P18031	beta-	PTPN1	5770	http://www.genome.jp/dbget-bin/www_bget?hsa:5770
HsTF002436	Tyrosine-protein phosphatase non-receptor type 23	Q9H3S7	beta-	PTPN23	25930	http://www.genome.jp/dbget-bin/www_bget?hsa:25930
HsTF002437	6-pyruvoyl tetrahydrobiopterin synthase	Q03393	beta-	PTS	5805	http://www.genome.jp/dbget-bin/www_bget?hsa:5805
HsTF002438	Pentraxin-related protein PTX3 precursor	P26022	beta-	PTX3	5806	http://www.genome.jp/dbget-bin/www_bget?hsa:5806
HsTF002439	Poly(U)-binding-splicing factor PUF60	Q9UHX1	beta-	PUF60	22827	http://www.genome.jp/dbget-bin/www_bget?hsa:22827
HsTF002440	Periodic tryptophan protein 1 homolog	Q13610	beta-	PWP1	11137	http://www.genome.jp/dbget-bin/www_bget?hsa:11137
HsTF002441	Periodic tryptophan protein 2 homolog	Q15269	beta-	PWP2	5822	http://www.genome.jp/dbget-bin/www_bget?hsa:5822
HsTF002442	PWWP domain-containing protein 2A	Q96N64	beta-	PWWP2A	114825	http://www.genome.jp/dbget-bin/www_bget?hsa:114825
HsTF002443	PWWP domain-containing protein 2B	Q6NUJ5	beta-	PWWP2B	170394	http://www.genome.jp/dbget-bin/www_bget?hsa:170394
HsTF002444	Peroxisome assembly factor 1	P28328	beta-	PXMP3	5828	http://www.genome.jp/dbget-bin/www_bget?hsa:5828
HsTF002445	Paxillin	P49023	beta-	PXN	5829	http://www.genome.jp/dbget-bin/www_bget?hsa:5829
HsTF002446	Apoptosis-associated speck-like protein containing a CARD	Q9ULZ3	beta-	PYCARD	29108	http://www.genome.jp/dbget-bin/www_bget?hsa:29108
HsTF002447	Pyrin domain-containing protein 1	Q8WXC3	beta-	PYDC1	260434	http://www.genome.jp/dbget-bin/www_bget?hsa:260434
HsTF002448	Pygopus homolog 1	Q9Y3Y4	Zinc-	PYGO1	26108	http://www.genome.jp/dbget-bin/www_bget?hsa:26108
HsTF002449	Protein quaking	Q96PU8	beta-	QKI	9444	http://www.genome.jp/dbget-bin/www_bget?hsa:9444
HsTF002450	R3H and coiled-coil domain-containing protein 1	Q9Y3T6	beta-	R3HCC1	203069	http://www.genome.jp/dbget-bin/www_bget?hsa:203069
HsTF002451	R3H domain-containing protein 1	Q15032	beta-	R3HDM1	23518	http://www.genome.jp/dbget-bin/www_bget?hsa:23518
HsTF002452	R3H domain-containing protein 2	Q9Y2K5	beta-	R3HDM2	22864	http://www.genome.jp/dbget-bin/www_bget?hsa:22864
HsTF002453	Rab9 effector protein with Kelch motifs	Q7Z6M1	beta-	RABEPK	10244	http://www.genome.jp/dbget-bin/www_bget?hsa:10244
HsTF002454	Rab GTPase-activating protein 1	Q9Y3P9	beta-	RABGAP1	23637	http://www.genome.jp/dbget-bin/www_bget?hsa:23637
HsTF002455	E3 ubiquitin-protein ligase RAD18	Q9NS91	beta-	RAD18	56852	http://www.genome.jp/dbget-bin/www_bget?hsa:56852
HsTF002456	DNA repair and recombination protein RAD54B	Q9Y620	beta-	RAD54B	25788	http://www.genome.jp/dbget-bin/www_bget?hsa:25788
HsTF002457	DNA repair and recombination protein RAD54-like	Q92698	beta-	RAD54L	8438	http://www.genome.jp/dbget-bin/www_bget?hsa:8438
HsTF002458	mRNA export factor	P78406	beta-	RAE1	8480	http://www.genome.jp/dbget-bin/www_bget?hsa:8480
HsTF002459	V(D)J recombination-activating protein 1	P15918	Zinc-	RAG1	5896	http://www.genome.jp/dbget-bin/www_bget?hsa:5896
HsTF002460	Retinoic acid-induced protein 1	Q7Z5J4	beta-	RAI1	10743	http://www.genome.jp/dbget-bin/www_bget?hsa:10743
HsTF002461	Ankycorbin	Q9P0K7	beta-	RAI14	26064	http://www.genome.jp/dbget-bin/www_bget?hsa:26064
HsTF002462	Ral guanine nucleotide dissociation stimulator	Q12967	beta-	RALGDS	5900	http://www.genome.jp/dbget-bin/www_bget?hsa:5900
HsTF002463	RNA-binding protein Raly	Q9UKM9	beta-	RALY	22913	http://www.genome.jp/dbget-bin/www_bget?hsa:22913
HsTF002464	RNA-binding Raly-like protein	Q86SE5	beta-	RALYL	138046	http://www.genome.jp/dbget-bin/www_bget?hsa:138046
HsTF002465	Ran-specific GTPase-activating protein	P43487	beta-	RANBP1	5902	http://www.genome.jp/dbget-bin/www_bget?hsa:5902
HsTF002466	E3 SUMO-protein ligase RanBP2	P49792	beta-	RANBP2	5903	http://www.genome.jp/dbget-bin/www_bget?hsa:5903
HsTF002467	Ran-binding protein 2-like 2	Q53T03	beta-	RANBP2L2	84220	http://www.genome.jp/dbget-bin/www_bget?hsa:84220
HsTF002468	Ran-binding protein 2-like 6	Q68DN6	beta-	RANBP2L6	400966	http://www.genome.jp/dbget-bin/www_bget?hsa:400966
HsTF002469	Ran-binding protein 3	Q9H6Z4	beta-	RANBP3	8498	http://www.genome.jp/dbget-bin/www_bget?hsa:8498
HsTF002470	Importin subunit beta-3	O00410	beta-	RANBP5	3843	http://www.genome.jp/dbget-bin/www_bget?hsa:3843
HsTF002471	Ran-binding protein 6	O60518	beta-	RANBP6	26953	http://www.genome.jp/dbget-bin/www_bget?hsa:26953
HsTF002472	Rap1 GTPase-GDP dissociation stimulator 1	P52306	beta-	RAP1GDS1	5910	http://www.genome.jp/dbget-bin/www_bget?hsa:5910
HsTF002473	Rap guanine nucleotide exchange factor 3	O95398	Helix	RAPGEF3	10411	http://www.genome.jp/dbget-bin/www_bget?hsa:10411
HsTF002474	Rap guanine nucleotide exchange factor 4	Q8WZA2	Helix	RAPGEF4	11069	http://www.genome.jp/dbget-bin/www_bget?hsa:11069
HsTF002475	Ras-associated and pleckstrin homology domains-containing protein 1	Q70E73	beta-	RAPH1	65059	http://www.genome.jp/dbget-bin/www_bget?hsa:65059
HsTF002476	43 kDa receptor-associated protein of the synapse	Q13702	beta-	RAPSN	5913	http://www.genome.jp/dbget-bin/www_bget?hsa:5913
HsTF002477	Regulatory-associated protein of mTOR	Q8N122	beta-	RAPTOR	57521	http://www.genome.jp/dbget-bin/www_bget?hsa:57521
HsTF002478	Retinoic acid receptor alpha	P10276	Zinc-	RARA	5914	http://www.genome.jp/dbget-bin/www_bget?hsa:5914
HsTF002479	Retinoic acid receptor beta	P10826	Zinc-	RARB	5915	http://www.genome.jp/dbget-bin/www_bget?hsa:5915
HsTF002480	Retinoic acid receptor gamma-1	P13631	Zinc-	RARG	5916	http://www.genome.jp/dbget-bin/www_bget?hsa:5916
HsTF002481	Retinoic acid receptor gamma-2	P22932	Zinc-	RARG	5916	http://www.genome.jp/dbget-bin/www_bget?hsa:5916
HsTF002482	Guanine nucleotide-releasing protein	Q13972	beta-	RASGRF1	5923	http://www.genome.jp/dbget-bin/www_bget?hsa:5923
HsTF002483	Ras-interacting protein 1	Q5U651	unknown	RASIP1	54922	http://www.genome.jp/dbget-bin/www_bget?hsa:54922
HsTF002484	Ras association domain-containing protein 2	P50749	beta-	RASSF2	9770	http://www.genome.jp/dbget-bin/www_bget?hsa:9770
HsTF002485	Ras association domain-containing protein 3	Q86WH2	beta-	RASSF3	283349	http://www.genome.jp/dbget-bin/www_bget?hsa:283349
HsTF002486	Ras association domain-containing protein 4	Q9H2L5	beta-	RASSF4	83937	http://www.genome.jp/dbget-bin/www_bget?hsa:83937
HsTF002487	Ras association domain-containing protein 6	Q6ZTQ3	beta-	RASSF6	166824	http://www.genome.jp/dbget-bin/www_bget?hsa:166824
HsTF002488	Ras association domain-containing protein 7	Q02833	beta-	RASSF7	8045	http://www.genome.jp/dbget-bin/www_bget?hsa:8045
HsTF002489	Ras association domain-containing protein 8	Q8NHQ8	beta-	RASSF8	11228	http://www.genome.jp/dbget-bin/www_bget?hsa:11228
HsTF002490	Ribonucleoprotein PTB-binding 1	Q8IY67	beta-	RAVER1	125950	http://www.genome.jp/dbget-bin/www_bget?hsa:125950
HsTF002491	Ribonucleoprotein PTB-binding 2	Q9HCJ3	beta-	RAVER2	55225	http://www.genome.jp/dbget-bin/www_bget?hsa:55225
HsTF002492	Retinal homeobox protein Rx	Q9Y2V3	Helix	RAX	30062	http://www.genome.jp/dbget-bin/www_bget?hsa:30062
HsTF002493	Retina and anterior neural fold homeobox-like protein 1	Q96IS3	Helix	RAXL1	84839	http://www.genome.jp/dbget-bin/www_bget?hsa:84839
HsTF002494	Retinoblastoma-associated protein	P06400	beta-	RB1	5925	http://www.genome.jp/dbget-bin/www_bget?hsa:5925
HsTF002495	Histone-binding protein RBBP4	Q09028	beta-	RBBP4	5928	http://www.genome.jp/dbget-bin/www_bget?hsa:5928
HsTF002496	Retinoblastoma-binding protein 5	Q15291	beta-	RBBP5	5929	http://www.genome.jp/dbget-bin/www_bget?hsa:5929
HsTF002497	Retinoblastoma-binding protein 6	Q7Z6E9	unknown	RBBP6	5930	http://www.genome.jp/dbget-bin/www_bget?hsa:5930
HsTF002498	Histone-binding protein RBBP7	Q16576	beta-	RBBP7	5931	http://www.genome.jp/dbget-bin/www_bget?hsa:5931
HsTF002499	Retinoblastoma-like protein 1	P28749	beta-	RBL1	5933	http://www.genome.jp/dbget-bin/www_bget?hsa:5933
HsTF002500	Retinoblastoma-like protein 2	Q08999	beta-	RBL2	5934	http://www.genome.jp/dbget-bin/www_bget?hsa:5934
HsTF002501	RNA-binding protein 10	P98175	Zinc-	RBM10	8241	http://www.genome.jp/dbget-bin/www_bget?hsa:8241
HsTF002502	Putative RNA-binding protein 11	P57052	beta-	RBM11	54033	http://www.genome.jp/dbget-bin/www_bget?hsa:54033
HsTF002503	RNA-binding protein 12	Q9NTZ6	beta-	RBM12	10137	http://www.genome.jp/dbget-bin/www_bget?hsa:10137
HsTF002504	RNA-binding protein 12B	Q8IXT5	beta-	RBM12B	389677	http://www.genome.jp/dbget-bin/www_bget?hsa:389677
HsTF002505	RNA-binding protein 14	Q96PK6	beta-	RBM14	10432	http://www.genome.jp/dbget-bin/www_bget?hsa:10432
HsTF002506	Putative RNA-binding protein 15	Q96T37	beta-	RBM15	57591	http://www.genome.jp/dbget-bin/www_bget?hsa:57591
HsTF002507	Putative RNA-binding protein 15B	Q8NDT2	beta-	RBM15B	29890	http://www.genome.jp/dbget-bin/www_bget?hsa:29890
HsTF002508	Putative RNA-binding protein 16	Q9UPN6	beta-	RBM16	22828	http://www.genome.jp/dbget-bin/www_bget?hsa:22828
HsTF002509	Splicing factor 45	Q96I25	beta-	RBM17	84991	http://www.genome.jp/dbget-bin/www_bget?hsa:84991
HsTF002510	Probable RNA-binding protein 18	Q96H35	beta-	RBM18	92400	http://www.genome.jp/dbget-bin/www_bget?hsa:92400
HsTF002511	Probable RNA-binding protein 19	Q9Y4C8	beta-	RBM19	9904	http://www.genome.jp/dbget-bin/www_bget?hsa:9904
HsTF002512	Pre-mRNA-splicing factor RBM22	Q9NW64	beta-	RBM22	55696	http://www.genome.jp/dbget-bin/www_bget?hsa:55696
HsTF002513	Probable RNA-binding protein 23	Q86U06	beta-	RBM23	55147	http://www.genome.jp/dbget-bin/www_bget?hsa:55147
HsTF002514	RNA-binding protein 24	Q9BX46	beta-	RBM24	221662	http://www.genome.jp/dbget-bin/www_bget?hsa:221662
HsTF002515	Probable RNA-binding protein 25	P49756	beta-	RBM25	58517	http://www.genome.jp/dbget-bin/www_bget?hsa:58517
HsTF002516	RNA-binding protein 26	Q5T8P6	beta-	RBM26	64062	http://www.genome.jp/dbget-bin/www_bget?hsa:64062
HsTF002517	RNA-binding protein 27	Q9P2N5	beta-	RBM27	54439	http://www.genome.jp/dbget-bin/www_bget?hsa:54439
HsTF002518	RNA-binding protein 28	Q9NW13	beta-	RBM28	55131	http://www.genome.jp/dbget-bin/www_bget?hsa:55131
HsTF002519	Putative RNA-binding protein 3	P98179	beta-	RBM3	5935	http://www.genome.jp/dbget-bin/www_bget?hsa:5935
HsTF002520	Polyadenylate-binding protein 1-like 2	Q5JQF8	beta-	RBM32B	340529	http://www.genome.jp/dbget-bin/www_bget?hsa:340529
HsTF002521	RNA-binding protein 34	P42696	beta-	RBM34	23029	http://www.genome.jp/dbget-bin/www_bget?hsa:23029
HsTF002522	RNA-binding protein 35A	Q6NXG1	beta-	RBM35A	54845	http://www.genome.jp/dbget-bin/www_bget?hsa:54845
HsTF002523	RNA-binding protein 35B	Q9H6T0	beta-	RBM35B	80004	http://www.genome.jp/dbget-bin/www_bget?hsa:80004
HsTF002524	RNA-binding protein 38	Q9H0Z9	beta-	RBM38	55544	http://www.genome.jp/dbget-bin/www_bget?hsa:55544
HsTF002525	RNA-binding protein 39	Q14498	beta-	RBM39	9584	http://www.genome.jp/dbget-bin/www_bget?hsa:9584
HsTF002526	RNA-binding protein 4	Q9BWF3	beta-	RBM4	5936	http://www.genome.jp/dbget-bin/www_bget?hsa:5936
HsTF002527	RNA-binding protein 41	Q96IZ5	beta-	RBM41	55285	http://www.genome.jp/dbget-bin/www_bget?hsa:55285
HsTF002528	RNA-binding protein 42	Q9BTD8	beta-	RBM42	79171	http://www.genome.jp/dbget-bin/www_bget?hsa:79171
HsTF002529	RNA-binding protein 43	Q6ZSC3	beta-	RBM43	375287	http://www.genome.jp/dbget-bin/www_bget?hsa:375287
HsTF002530	RNA-binding protein 44	Q6ZP01	beta-	RBM44	375316	http://www.genome.jp/dbget-bin/www_bget?hsa:375316
HsTF002531	RNA-binding protein 45	Q8IUH3	beta-	RBM45	129831	http://www.genome.jp/dbget-bin/www_bget?hsa:129831
HsTF002532	Probable RNA-binding protein 46	Q8TBY0	beta-	RBM46	166863	http://www.genome.jp/dbget-bin/www_bget?hsa:166863
HsTF002533	RNA-binding protein 47	A0AV96	beta-	RBM47	54502	http://www.genome.jp/dbget-bin/www_bget?hsa:54502
HsTF002534	RNA-binding protein 4B	Q9BQ04	beta-	RBM4B	83759	http://www.genome.jp/dbget-bin/www_bget?hsa:83759
HsTF002535	RNA-binding protein 5	P52756	Zinc-	RBM5	10181	http://www.genome.jp/dbget-bin/www_bget?hsa:10181
HsTF002536	RNA-binding protein 6	P78332	Zinc-	RBM6	10180	http://www.genome.jp/dbget-bin/www_bget?hsa:10180
HsTF002537	RNA-binding protein 7	Q9Y580	beta-	RBM7	10179	http://www.genome.jp/dbget-bin/www_bget?hsa:10179
HsTF002538	RNA-binding protein 8A	Q9Y5S9	beta-	RBM8A	9939	http://www.genome.jp/dbget-bin/www_bget?hsa:9939
HsTF002539	RNA-binding protein 9	O43251	beta-	RBM9	23543	http://www.genome.jp/dbget-bin/www_bget?hsa:23543
HsTF002540	RNA-binding motif, single-stranded-interacting protein 1	P29558	beta-	RBMS1	5937	http://www.genome.jp/dbget-bin/www_bget?hsa:5937
HsTF002541	RNA-binding motif, single-stranded-interacting protein 2	Q15434	beta-	RBMS2	5939	http://www.genome.jp/dbget-bin/www_bget?hsa:5939
HsTF002542	RNA-binding motif, single-stranded-interacting protein 3	Q6XE24	beta-	RBMS3	27303	http://www.genome.jp/dbget-bin/www_bget?hsa:27303
HsTF002543	Heterogeneous nuclear ribonucleoprotein G	P38159	beta-	RBMX	27316	http://www.genome.jp/dbget-bin/www_bget?hsa:27316
HsTF002544	RNA-binding motif protein, X-linked 2	Q9Y388	beta-	RBMX2	51634	http://www.genome.jp/dbget-bin/www_bget?hsa:51634
HsTF002545	RNA-binding motif protein, X-linked-like-2	O75526	beta-	RBMXL2	27288	http://www.genome.jp/dbget-bin/www_bget?hsa:27288
HsTF002546	RNA-binding motif protein, Y chromosome, family 1 member A1	Q15414	beta-	RBMY1A1	5940	http://www.genome.jp/dbget-bin/www_bget?hsa:5940
HsTF002547	Recombining binding protein suppressor of hairless	Q06330	beta-	RBPJ	3516	http://www.genome.jp/dbget-bin/www_bget?hsa:3516
HsTF002548	Recombining binding protein suppressor of hairless-like protein	Q9UBG7	beta-	RBPJL	11317	http://www.genome.jp/dbget-bin/www_bget?hsa:11317
HsTF002549	RNA-binding protein with multiple splicing	Q93062	beta-	RBPMS	11030	http://www.genome.jp/dbget-bin/www_bget?hsa:11030
HsTF002550	RNA-binding protein with multiple splicing 2	Q6ZRY4	beta-	RBPMS2	348093	http://www.genome.jp/dbget-bin/www_bget?hsa:348093
HsTF002551	RING-box protein 1	P62877	beta-	RBX1	9978	http://www.genome.jp/dbget-bin/www_bget?hsa:9978
HsTF002552	Roquin	Q5TC82	beta-	RC3H1	149041	http://www.genome.jp/dbget-bin/www_bget?hsa:149041
HsTF002553	Ring finger and CCCH-type zinc finger domain-containing protein 2	Q9HBD1	beta-	RC3H2	54542	http://www.genome.jp/dbget-bin/www_bget?hsa:54542
HsTF002554	RING finger and CHY zinc finger domain-containing protein 1	Q96PM5	beta-	RCHY1	25898	http://www.genome.jp/dbget-bin/www_bget?hsa:25898
HsTF002555	REST corepressor 1	Q9UKL0	Helix	RCOR1	23186	http://www.genome.jp/dbget-bin/www_bget?hsa:23186
HsTF002556	REST corepressor 2	Q8IZ40	Helix	RCOR2	283248	http://www.genome.jp/dbget-bin/www_bget?hsa:283248
HsTF002557	REST corepressor 3	Q9P2K3	Helix	RCOR3	55758	http://www.genome.jp/dbget-bin/www_bget?hsa:55758
HsTF002558	Negative elongation factor E	P18615	beta-	RDBP	7936	http://www.genome.jp/dbget-bin/www_bget?hsa:7936
HsTF002559	RAD52 motif-containing protein 1	Q8NG50	beta-	RDM1	201299	http://www.genome.jp/dbget-bin/www_bget?hsa:201299
HsTF002560	ATP-dependent DNA helicase Q1	P46063	beta-	RECQL	5965	http://www.genome.jp/dbget-bin/www_bget?hsa:5965
HsTF002561	ATP-dependent DNA helicase Q4	O94761	beta-	RECQL4	9401	http://www.genome.jp/dbget-bin/www_bget?hsa:9401
HsTF002562	ATP-dependent DNA helicase Q5	O94762	beta-	RECQL5	9400	http://www.genome.jp/dbget-bin/www_bget?hsa:9400
HsTF002563	C-Rel proto-oncogene protein	Q04864	beta-	REL	5966	http://www.genome.jp/dbget-bin/www_bget?hsa:5966
HsTF002564	Transcription factor p65	Q04206	beta-	RELA	5970	http://www.genome.jp/dbget-bin/www_bget?hsa:5970
HsTF002565	Transcription factor RelB	Q01201	beta-	RELB	5971	http://www.genome.jp/dbget-bin/www_bget?hsa:5971
HsTF002566	RELT-like protein 2	Q8NC24	beta-	RELL2	285613	http://www.genome.jp/dbget-bin/www_bget?hsa:285613
HsTF002567	N-acylglucosamine 2-epimerase	P51606	beta-	RENBP	5973	http://www.genome.jp/dbget-bin/www_bget?hsa:5973
HsTF002568	Replication initiator 1	Q9BWE0	Zinc-	REPIN1	29803	http://www.genome.jp/dbget-bin/www_bget?hsa:29803
HsTF002569	Arginine-glutamic acid dipeptide repeats protein	Q9P2R6	Helix	RERE	473	http://www.genome.jp/dbget-bin/www_bget?hsa:473
HsTF002570	RE1-silencing transcription factor	Q13127	Zinc-	REST	5978	http://www.genome.jp/dbget-bin/www_bget?hsa:5978
HsTF002571	All-trans-retinol 13,14-reductase precursor	Q6NUM9	beta-	RETSAT	54884	http://www.genome.jp/dbget-bin/www_bget?hsa:54884
HsTF002572	DNA repair protein REV1	Q9UBZ9	beta-	REV1	51455	http://www.genome.jp/dbget-bin/www_bget?hsa:51455
HsTF002573	DNA polymerase zeta catalytic subunit	O60673	beta-	REV3L	5980	http://www.genome.jp/dbget-bin/www_bget?hsa:5980
HsTF002574	RNA exonuclease 1 homolog	Q8N1G1	beta-	REXO1	57455	http://www.genome.jp/dbget-bin/www_bget?hsa:57455
